city_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_lg_nonagri_predicted,beta_lg_nonagri_predicted_2,beta_nonagri_gdp_percent,beta_emp_nonagri,beta_agri_inter,beta_nonagri_inter,beta_urban_pop_percent,beta_ln_pop,se_Intercept,se_lg_nonagri_predicted,se_lg_nonagri_predicted_2,se_nonagri_gdp_percent,se_emp_nonagri,se_agri_inter,se_nonagri_inter,se_urban_pop_percent,se_ln_pop,t_Intercept,t_lg_nonagri_predicted,t_lg_nonagri_predicted_2,t_nonagri_gdp_percent,t_emp_nonagri,t_agri_inter,t_nonagri_inter,t_urban_pop_percent,t_ln_pop,p_Intercept,p_lg_nonagri_predicted,p_lg_nonagri_predicted_2,p_nonagri_gdp_percent,p_emp_nonagri,p_agri_inter,p_nonagri_inter,p_urban_pop_percent,p_ln_pop,sumW_Intercept,sumW_lg_nonagri_predicted,sumW_lg_nonagri_predicted_2,sumW_nonagri_gdp_percent,sumW_emp_nonagri,sumW_agri_inter,sumW_nonagri_inter,sumW_urban_pop_percent,sumW_ln_pop
110000.0,116.41263249984608,40.185628119783296,-0.6594228904786542,-0.037233678817022886,-0.787221795837483,0.12779890535882876,0.21675771263470212,-0.04271598317082847,-0.15483109887145935,-0.09641058256529689,0.3397977264092586,0.0967739977731124,0.14429782868813726,0.21464206836241873,0.1799604445778566,0.09877310455359735,0.06490937432634807,0.1702962783305525,0.09577557523085442,0.10666147323519723,0.059733065463338154,0.08064992644009471,0.08139034532013396,0.07225082623109802,0.08890467137082747,-0.6580865031307067,-0.9091866269145673,-1.0066301594421319,3.185758794649095,1.6201076744087164,1.7891873564859238,2.6371932385612027,2.4907735172777645,1.1110001649025614,0.5109399783082402,0.3639131509201803,0.314847837133096,0.0015811886025390715,0.10616142573924191,0.07449885975925594,0.008753898800748575,0.013236186834378345,0.26737464912173553,241.7566448594668,31.453397781452104,142.4066197362922,241.7566448594668,241.7566448594668,236.96559016417888,241.7566448594668,113.45535955160248,114.54357360997199
120000.0,117.3415756481972,39.2837646740712,-1.1931431104772297,-0.7989834017722248,-0.349607257760785,-0.8435358527164447,0.21613419092315722,-0.041604834077911323,-0.19061099130800524,-0.08544134191776584,0.33872342720287313,0.09627197592406125,0.14548823855284915,0.21408694045045185,0.18399910628663257,0.12002711620760959,0.06485371960085932,0.17063359619194554,0.0969315902636415,0.1066506322287896,0.059616877767371984,0.08039950680813043,0.08168918350210987,0.07197799097158591,0.08882135642908476,-0.6415180861478306,-1.1170777359318333,-0.8814602307191737,3.1760095568513385,1.6148443113663093,1.8095663061721243,2.6207501565359923,2.556324562591198,1.3513317183287963,0.5216301061302464,0.26477127932306854,0.37870838586533295,0.0016336536159557327,0.10729720301145695,0.07127004491851727,0.009178301903262881,0.011024441333450997,0.17751205622167812,247.12119653729178,32.31998658741652,147.17321733903083,247.12119653729178,247.12119653729178,242.89342957962052,247.12119653729178,117.81561538302185,119.1776071416834
130100.0,114.43949416657743,38.13054051655683,0.4160568064321474,0.5698687091250141,-0.24256332941882294,0.6586201358509703,0.2173458735511299,-0.04239695012561929,-0.0895312581790668,-0.1195578719990515,0.34190883034369635,0.09455756438844842,0.1391758058123182,0.2153961092622332,0.18361251042673327,0.08584367299313715,0.06485400053350301,0.17030599515923878,0.09568340055157483,0.1066194491963673,0.05989827496662703,0.08084795672493933,0.08113085811359524,0.07519950325625181,0.08717334557334706,-0.6537291420244368,-0.5257082000862839,-1.2495152901114543,3.2068148252574704,1.5786358528877866,1.7214511219599735,2.654922113120592,2.441671852552675,0.9847467987896469,0.5137402101700973,0.5994429729911146,0.21235948271069147,0.0014731510467146471,0.11537475695185076,0.08610332816804138,0.008316119519619716,0.01514258442652511,0.3254677161549717,248.9906386809414,35.37202160137778,146.32418851256324,248.9906386809414,248.9906386809414,244.02303843821585,248.9906386809414,114.84521581857675,116.92618317043475
130200.0,118.33229627195922,39.70886701147708,-0.5719944666066616,-0.38472567193849894,-0.2522361659421807,-0.31975830066448097,0.21577305509822742,-0.04145921332620237,-0.2745933833821764,-0.07184963615576212,0.33781838977465256,0.09669214413238326,0.14729826256071737,0.2136652105225762,0.17784900216702768,0.12857559783001166,0.06486869605187219,0.17494162811970354,0.0966392417369359,0.1066701819961239,0.05958572651579059,0.08036615663363168,0.08186891669612666,0.07156819930375538,0.08937841268867226,-0.6391251227410144,-1.569628603172061,-0.7434830288853653,3.166943033686096,1.6227400383673973,1.832839452957937,2.6098453374635286,2.4850283211987345,1.4385531579965865,0.5231835708760256,0.11745696168552476,0.4577166885192845,0.0016838843171295176,0.10559699315236952,0.06772452794237299,0.009469842311850501,0.013447654307374882,0.15122202209063543,245.04710399243328,30.75050279983567,148.472704883837,245.04710399243328,245.04710399243328,240.97865886987051,245.04710399243328,117.59419535132002,118.44757555010335
130300.0,119.18741760446576,40.08525060996532,-0.5001730656706791,-0.47841713519060575,0.3018636299248058,-0.802036695595485,0.2154804950099063,-0.04136628844474544,-0.3500155937258961,-0.061151745945846804,0.33709780710616316,0.09700625973764553,0.14870072807870421,0.21331656287210962,0.17091122886051036,0.13482570692978763,0.06488535606710165,0.17581739000500776,0.09662875231705136,0.10668950789577963,0.05957847141971289,0.08037252579002162,0.08201826004776663,0.07143827323763581,0.08913425176698875,-0.6375288809691697,-1.9907905225753078,-0.632852484167446,3.1596153525748703,1.6282099460770791,1.8501437726020258,2.6008423337422197,2.3924322511545424,1.512613885874576,0.5242211443234905,0.04732582948737974,0.527266936036707,0.001725520185176914,0.10443178221351651,0.06518386884719646,0.009716760909204302,0.01729435150771563,0.13133193598782555,242.81799442770838,30.467839124505137,148.07067610503734,242.81799442770838,242.81799442770838,238.5341060977687,242.81799442770838,117.34233937582334,119.45231900994776
130400.0,114.54296048972056,36.55244944706739,-1.4497322548743263,-1.3028546660410845,-0.290543054272882,-1.1591892006014444,0.2169689703659745,-0.04107315815503519,-0.09664289079088513,-0.11240395094914582,0.34160028384643315,0.09330726833149618,0.1382945039051985,0.21515722585995897,0.1883503924708947,0.10380997448399285,0.06480152178961518,0.17252125270143304,0.09638680194083989,0.10660760246044364,0.05984718244197639,0.08077003857296355,0.08138677834624873,0.07562103292045287,0.08650597272415968,-0.6338301481311416,-0.5601796258582487,-1.166175749021499,3.2042769555124617,1.559092082939081,1.7122005430302014,2.643638564296064,2.4907143581207607,1.200032451111904,0.526629423073192,0.5757358469149234,0.2443829647771419,0.0014858006141170983,0.11993016400894732,0.08779630979513565,0.008592406466602176,0.013238349211630892,0.2309849336459969,255.93918996009285,36.38852492118574,153.8330159947614,255.93918996009285,255.93918996009285,250.69001254356863,255.93918996009285,118.33669543376988,120.61328018801932
130500.0,114.81665778855394,37.21224773717422,-1.1227653891222025,-1.081685384928328,-0.1776520376779884,-0.945113351444214,0.21695806674320783,-0.04142325092685843,-0.09535182837430703,-0.11246600306249596,0.3413232026439458,0.09397481174629675,0.13935468471972506,0.21509933997891661,0.18937229431175273,0.10315258811252323,0.06481139028495911,0.16854376752730776,0.09634734362170609,0.10661037605658981,0.05981433597031079,0.08069247327820593,0.0813494560893598,0.07549189294689077,0.0874232887016471,-0.6391353548308559,-0.5657392721974009,-1.1672973933155588,3.2015945845906044,1.5711085013623107,1.7269849226118974,2.644139866683765,2.5085116681996285,1.1799211588179452,0.5231769233302508,0.5719543398801437,0.2439304995299029,0.0014992796511007628,0.11711283406971981,0.08510329636987514,0.008579958813165832,0.012601801209276915,0.23887887262543353,253.9111709340412,36.926629186248306,152.1026629140384,253.9111709340412,253.9111709340412,248.86059755225685,253.9111709340412,117.138362614648,118.55304101054122
130600.0,115.17113226463086,39.02158613910221,-0.7590212305587446,-0.6517451597507207,-0.2743813227026094,-0.4846399078561352,0.21714714899984677,-0.04260723179691036,-0.0962935064649796,-0.11437409649504596,0.3410960460986995,0.09556308011826539,0.14131761832346235,0.21513415575206335,0.1838694745354072,0.0906950458681639,0.06487373081928523,0.16608561556077264,0.09630505910847019,0.1066321526541444,0.05981915886293228,0.08072247955176076,0.08120155646002244,0.07376880482810767,0.0877830375086641,-0.6567717203685836,-0.5797823378012209,-1.1876229302369699,3.198810467655342,1.5975329966981917,1.7506600281380957,2.6493846316600997,2.4925098754663373,1.033172791032805,0.511784070770035,0.5624558290845534,0.2358335305043415,0.0015133895838598261,0.1111011200229667,0.08093090691793275,0.008450695732884659,0.013172859270250126,0.3022773210280281,246.10766063303086,34.72318490122551,141.99736922630822,246.10766063303086,246.10766063303086,241.50982387361555,246.10766063303086,114.78675346622745,116.38234668955937
130700.0,115.03184198506784,40.864916449920976,0.021860545546017206,0.13231522240193183,-0.3574211352338202,0.37928168077983737,0.21764019623019637,-0.0441739587689286,-0.09315457360788121,-0.11365806018892016,0.3415486734812494,0.0969781478113313,0.14187731271669998,0.21542699856390413,0.1745019336583508,0.07290219171379234,0.06499042037006963,0.17675785898428797,0.09444674479709263,0.10667450214707284,0.05994159487945882,0.0810392284269646,0.08097657111286781,0.07322744343039934,0.08781252041758589,-0.6796995390611792,-0.5270180015937042,-1.2034089733118989,3.2017836184541455,1.6178773355355682,1.7507238836135368,2.660362072674513,2.3830127815975173,0.8302027019280555,0.4971697894951175,0.598534109653478,0.22967807358530445,0.0014983260532069713,0.10664153426698354,0.08091988310742054,0.008185791952644454,0.017735388015810722,0.4070225664409193,234.99404601340788,27.88195824617135,136.24004882678594,234.99404601340788,234.99404601340788,229.01314170078092,234.99404601340788,108.64484496241735,112.13484917262207
130800.0,117.54702240629614,41.34722393828569,0.7101748198526785,0.6627852137017599,-0.03338418662565888,0.7435590064783374,0.21644687647978444,-0.04290792100276602,-0.2580950089977589,-0.07812640406235913,0.3387461721517929,0.09776162744670643,0.14670332813330422,0.2142116940383175,0.1690921817009092,0.10544288174280961,0.0649614571928487,0.176147359374032,0.09549121617647208,0.10670199031728765,0.05971788922481123,0.0807191094495513,0.0815689741422787,0.07151167878016984,0.08925487789450919,-0.6605135238174669,-1.4652221294428769,-0.8181527808586918,3.1746940347082724,1.6370576508268315,1.8174547406892845,2.626141817900927,2.364539395316201,1.181368281825819,0.5093837489437809,0.14380953525916096,0.41385853431991415,0.0016408549827064806,0.10256876457537382,0.07005154688650936,0.009037150483031955,0.018629177241121966,0.23830455225405986,236.1743440512194,29.07421215319643,140.79986345362485,236.1743440512194,236.1743440512194,230.40725259177384,236.1743440512194,112.25073243480412,113.52855618699884
